"강동구","굽은다리역","회계사사무소","0","0"
"도봉구","창동역상점가","안경","6","10"
"강북구","미아역","가정용품임대","0","0"
"동작구","사당1동먹자골목상점가(사당1동먹자골목)","변리사사무소","0","0"
"성동구","성수초등학교","모터사이클및부품","0","20"
"서초구","강남역","변리사사무소","0","3"
"양천구","목동신시가지","컴퓨터학원","11","0"
"강남구","강남개포시장","동물병원","8","5"
"강남구","강남 마이스 관광특구","화장품","7","8"
"중구","동대문패션타운 관광특구","변호사사무소","1","4"
"서대문구","충정로현대아파트","자동차부품","0","5"
"영등포구","영신상가(제일상가)","핸드폰","2","10"
"강서구","남부골목시장(남부화곡시장 남부시장)","수산물판매","1","6"
"동대문구","답십리시장","네일숍","0","11"
"성동구","뚝도시장","분식전문점","26","19"
"강서구","신월중앙시장","건축물청소","5","1"
"동대문구","청량리청과물시장","변호사사무소","33","16"
"광진구","신성시장(신성골목시장)","노래방","8","14"
"동작구","상도전통시장","자동차부품","0","4"
"동작구","사당1동먹자골목상점가(사당1동먹자골목)","패스트푸드점","25","22"
"강서구","화곡본동시장","복권방","0","14"
"구로구","가리봉시장","육류판매","9","9"
"마포구","아현시장","슈퍼마켓","14","10"
"송파구","잠실 관광특구","패스트푸드점","35","26"
"중구","동대문패션타운 관광특구","중식음식점","8","10"
"은평구","불광먹자골목 골목형상점가","여관","12","16"
"중랑구","우림골목시장","철물점","9","4"
"구로구","가리봉시장","전자게임장","0","18"
"강서구","남부골목시장(남부화곡시장 남부시장)","육류판매","13","15"
"중랑구","우림골목시장","한의원","6","3"
"서대문구","아현가구거리상점가","세무사사무소","3","7"
"서대문구","영천시장","청과상","6","3"
"구로구","구로시장","의료기기","0","1"
"양천구","신정2동 골목시장(오목교중앙시장)","일식음식점","28","20"
"서대문구","영천시장","가전제품수리","12","2"
